Format Version,1.22,Take Name,Take 2019-12-05 02.58.00 PM,Capture Frame Rate,59.998657,Export Frame Rate,60.000000,Capture Start Time,2019-12-05 02.58.01.499 PM,Total Frames in Take,5414,Total Exported Frames,5414,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2610,43.500000,-0.723028,0.056933,-0.015782,-0.688287,-0.116125,0.952469,1.324186,0.000665,-0.128120,0.974989,1.353246,0.821830,-0.139101,0.925975,1.309895,0.829137,-0.095518,0.982859,1.320384,0.000000,-0.101761,0.926052,1.313219,0.910377,-0.128117,0.974441,1.352641,-0.138934,0.926510,1.310225,,,,-0.101411,0.925929,1.313053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099576,0.981612,1.316386,,,,,,,,,,,,,,,,,,,,,
2611,43.516667,-0.722555,0.049522,-0.020602,-0.689230,-0.113311,0.952273,1.321151,0.000634,-0.125597,0.974666,1.350188,0.766907,-0.135873,0.925346,1.307010,0.801708,-0.093245,0.983004,1.317196,0.000000,-0.098529,0.926077,1.310209,0.928565,-0.125522,0.974224,1.349639,-0.135890,0.925718,1.307178,,,,-0.098088,0.926097,1.310059,0.212070,0.848999,1.869812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096882,0.981233,1.313473,,,,,,,,,,,,,,,,,,,,,
2612,43.533333,-0.720847,0.053728,-0.026541,-0.690499,-0.111055,0.951613,1.318180,0.000483,-0.123797,0.974115,1.346935,0.816248,-0.133362,0.924578,1.303842,0.814561,-0.090991,0.982363,1.314370,0.000000,-0.096069,0.925395,1.307572,0.895085,-0.123785,0.973760,1.346461,-0.133099,0.924881,1.303963,,,,-0.095955,0.925322,1.307391,0.211295,0.847820,1.869946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094861,0.980924,1.310549,,,,,,,,,,,,,,,,,,,,,
2613,43.550000,-0.722125,0.051859,-0.032371,-0.689056,-0.109022,0.950786,1.315096,0.000570,-0.122180,0.973056,1.343844,0.845056,-0.130946,0.923553,1.300542,0.862969,-0.089275,0.981766,1.311500,0.000000,-0.093688,0.924767,1.304496,0.936432,-0.122129,0.972534,1.343266,-0.130781,0.923861,1.300669,,,,-0.093535,0.924780,1.304358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093142,0.980356,1.307602,,,,,,,,,,,,,,,,,,,,,
2614,43.566667,-0.723929,0.051288,-0.038895,-0.686865,-0.107304,0.949863,1.311947,0.000717,-0.120937,0.971855,1.340688,0.790126,-0.128823,0.922483,1.297069,0.857345,-0.087842,0.981059,1.308677,0.000000,-0.091614,0.924054,1.301355,0.920883,-0.120898,0.971194,1.339985,-0.128692,0.922860,1.297249,,,,-0.091474,0.924089,1.301240,0.211175,0.847327,1.870363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091732,0.979578,1.304760,,,,,,,,,,,,,,,,,,,,,
2615,43.583333,-0.726011,0.048935,-0.048586,-0.684217,-0.105699,0.948824,1.308491,0.000513,-0.120019,0.970418,1.337199,0.732200,-0.126581,0.921164,1.293230,0.825073,-0.086741,0.980366,1.305603,0.000000,-0.089454,0.923347,1.297932,0.898219,-0.119937,0.969987,1.336690,-0.126393,0.921322,1.293216,,,,-0.089408,0.923394,1.297802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.090585,0.978914,1.301793,,,,,,,,,,,,,,,,,,,,,
2616,43.600000,-0.728307,0.045635,-0.050548,-0.681859,-0.103794,0.948023,1.304838,0.000431,-0.118237,0.969329,1.333700,0.832728,-0.124483,0.920291,1.289443,0.882714,-0.085092,0.979732,1.302110,0.000000,-0.087366,0.922740,1.294098,0.909640,-0.118217,0.968995,1.333246,-0.124243,0.920579,1.289532,,,,-0.087272,0.922644,1.293815,0.211212,0.847645,1.870092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088858,0.978107,1.298088,,,,,,,,,,,,,,,,,,,,,
2617,43.616667,-0.729544,0.044399,-0.050584,-0.680614,-0.101918,0.947163,1.300838,0.000537,-0.116357,0.968341,1.329795,0.866543,-0.122573,0.919439,1.285384,0.868431,-0.083286,0.978919,1.298187,0.000000,-0.085454,0.921951,1.289986,0.945325,-0.116297,0.967860,1.329181,-0.122518,0.919774,1.285488,,,,-0.085248,0.921918,1.289762,0.211077,0.847291,1.870566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086836,0.977239,1.294074,,,,,,,,,,,,,,,,,,,,,
2618,43.633333,-0.729663,0.044173,-0.053459,-0.680282,-0.100417,0.946498,1.296467,0.000423,-0.115060,0.967604,1.325375,0.806909,-0.120893,0.918692,1.280923,0.853859,-0.081912,0.978336,1.293900,0.000000,-0.083804,0.921361,1.285670,0.931120,-0.115166,0.967311,1.324878,-0.120886,0.919091,1.281053,,,,-0.083464,0.921162,1.285283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085540,0.976617,1.289640,,,,,,,,,,,,,,,,,,,,,
2619,43.650000,-0.728593,0.045631,-0.059138,-0.680861,-0.099157,0.945842,1.291699,0.000325,-0.114213,0.966943,1.320398,0.872749,-0.119320,0.917884,1.276018,0.853779,-0.080799,0.977773,1.289238,0.000000,-0.082297,0.920768,1.281141,0.961493,-0.114317,0.966655,1.319870,-0.119191,0.918240,1.276094,,,,-0.082106,0.920596,1.280759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084729,0.976094,1.285013,,,,,,,,,,,,,,,,,,,,,
2620,43.666667,-0.727066,0.037603,-0.068780,-0.682078,-0.097651,0.945037,1.286652,0.000572,-0.113313,0.965923,1.315183,0.884790,-0.117071,0.916504,1.271069,0.883250,-0.080074,0.977395,1.284066,0.000000,-0.080146,0.920325,1.276291,0.992589,-0.113173,0.965405,1.314475,-0.117031,0.916685,1.271008,,,,-0.080003,0.920446,1.276136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083375,0.975292,1.280249,,,,,,,,,,,,,,,,,,,,,
2621,43.683333,-0.726283,0.042779,-0.074117,-0.682048,-0.095665,0.944194,1.282114,0.000589,-0.111744,0.965106,1.310392,0.789871,-0.114858,0.915656,1.266263,0.871571,-0.078041,0.976545,1.279767,0.000000,-0.078015,0.919470,1.272033,0.897655,-0.111681,0.964644,1.309742,-0.114663,0.916008,1.266340,,,,-0.077923,0.919416,1.271781,0.211203,0.847330,1.870380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081473,0.974771,1.275626,,,,,,,,,,,,,,,,,,,,,
2622,43.700000,-0.724803,0.044809,-0.076339,-0.683246,-0.093055,0.943787,1.277467,0.000192,-0.109302,0.964804,1.305571,0.802859,-0.112158,0.915195,1.261603,0.839203,-0.075410,0.976125,1.275110,0.000000,-0.075349,0.919022,1.267584,0.916164,-0.109167,0.964704,1.305212,-0.111930,0.915269,1.261423,,,,-0.075246,0.918983,1.267306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.078864,0.974293,1.271001,,,,,,,,,,,,,,,,,,,,,
2623,43.716667,-0.725789,0.041734,-0.067195,-0.683354,-0.089954,0.943767,1.272660,0.000550,-0.105536,0.964868,1.301077,0.955934,-0.109561,0.915354,1.257093,0.949910,-0.072096,0.975967,1.270041,0.000000,-0.072624,0.918878,1.262431,0.968707,-0.105327,0.964444,1.300434,-0.109540,0.915739,1.257151,,,,-0.072329,0.918905,1.262164,0.211152,0.847367,1.870269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075363,0.974018,1.266243,,,,,,,,,,,,,,,,,,,,,
2624,43.733333,-0.728781,0.049300,-0.057414,-0.680552,-0.087138,0.943582,1.267984,0.000596,-0.102103,0.964761,1.296673,0.808867,-0.107474,0.915800,1.252217,0.843861,-0.068530,0.975375,1.265610,0.000000,-0.070443,0.918394,1.257436,0.916758,-0.102016,0.964279,1.295979,-0.107336,0.916330,1.252383,,,,-0.070239,0.918315,1.257104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072222,0.973887,1.261477,,,,,,,,,,,,,,,,,,,,,
2625,43.750000,-0.729868,0.050794,-0.054379,-0.679526,-0.084962,0.943775,1.262894,0.000649,-0.099729,0.964945,1.291692,0.780995,-0.105505,0.916171,1.247081,0.829264,-0.066167,0.975462,1.260585,0.000000,-0.068446,0.918522,1.252219,0.942000,-0.099671,0.964489,1.290968,-0.105546,0.916669,1.247197,,,,-0.068124,0.918515,1.251913,0.211312,0.847442,1.870049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069997,0.974019,1.256388,,,,,,,,,,,,,,,,,,,,,
2626,43.766667,-0.730626,0.051307,-0.057384,-0.678425,-0.083484,0.944147,1.257446,0.000693,-0.098473,0.965195,1.286218,0.790065,-0.103849,0.916508,1.241462,0.808385,-0.064790,0.975905,1.255308,0.000000,-0.066825,0.918978,1.246795,0.912664,-0.098491,0.964756,1.285474,-0.103601,0.917010,1.241582,,,,-0.066790,0.918969,1.246437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.068594,0.974241,1.251010,,,,,,,,,,,,,,,,,,,,,
2627,43.783333,-0.705010,-0.025236,-0.084081,-0.703743,-0.080844,0.943160,1.251480,0.001383,-0.097016,0.964353,1.279496,0.777398,-0.097893,0.911663,1.239180,0.800004,-0.067097,0.976903,1.245554,0.000000,-0.061368,0.919722,1.241692,0.900925,-0.097242,0.964784,1.279418,,,,-0.067287,0.974708,1.245130,-0.060468,0.921194,1.240654,0.211088,0.847202,1.870503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,43.800000,-0.727005,0.039937,-0.069031,-0.681985,-0.079930,0.944693,1.245312,0.000646,-0.095630,0.965617,1.273794,0.898112,-0.099381,0.916225,1.229649,0.000000,-0.062246,0.976998,1.242800,0.522644,-0.062464,0.919932,1.235004,0.509491,-0.095586,0.965277,1.273084,-0.099666,0.916949,1.229412,,,,-0.062354,0.919962,1.234620,0.211211,0.847267,1.870270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065421,0.975064,1.239090,,,,,,,,,,,,,,,,,,,,,
2629,43.816667,-0.701687,-0.019767,-0.089922,-0.706512,-0.076968,0.944047,1.239299,0.001406,-0.093607,0.965441,1.266885,0.814382,-0.093805,0.912455,1.226949,0.825976,-0.063130,0.977749,1.233354,0.000000,-0.057329,0.920543,1.230009,0.911774,-0.093836,0.965941,1.266818,,,,-0.063258,0.975565,1.232964,-0.056340,0.922012,1.228899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,43.833333,-0.700865,-0.025777,-0.090790,-0.707022,-0.074513,0.944504,1.233164,0.001506,-0.091162,0.965819,1.260806,0.884309,-0.091134,0.912715,1.221026,0.000000,-0.061043,0.978319,1.227023,0.527992,-0.054716,0.921162,1.223802,0.495041,-0.091269,0.966315,1.260698,,,,-0.060957,0.975909,1.226877,-0.054072,0.922633,1.222790,0.210795,0.847324,1.871112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,43.850000,-0.699359,-0.022626,-0.087648,-0.709015,-0.072662,0.944826,1.227347,0.001351,-0.089126,0.966417,1.254884,0.899473,-0.089568,0.913137,1.215345,0.000000,-0.058880,0.978489,1.221059,0.467711,-0.053075,0.921262,1.218099,0.501038,-0.089327,0.966991,1.254853,,,,-0.058830,0.976500,1.220911,-0.052379,0.922504,1.217032,0.211091,0.847156,1.870506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,43.866667,-0.692829,-0.025436,-0.083738,-0.715772,-0.070295,0.946022,1.221879,0.001954,-0.086485,0.968185,1.249123,0.881830,-0.087373,0.914150,1.210628,0.000000,-0.056483,0.979521,1.214830,0.572179,-0.050840,0.922233,1.212933,0.539851,-0.086564,0.969138,1.248982,,,,-0.056884,0.976893,1.215277,-0.049824,0.923389,1.211561,0.210543,0.847834,1.871219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,43.883333,-0.720033,0.046357,-0.073867,-0.688438,-0.069030,0.946968,1.216174,0.000734,-0.085098,0.968477,1.244008,0.690628,-0.088348,0.918296,1.200722,0.000000,-0.051167,0.979150,1.213357,0.390089,-0.051506,0.921951,1.206608,0.425409,-0.084945,0.967965,1.243262,-0.088495,0.918893,1.200393,,,,-0.051531,0.922078,1.206345,0.210476,0.847732,1.871264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054348,0.977113,1.209791,,,,,,,,,,,,,,,,,,,,,
2634,43.900000,-0.720114,0.049225,-0.066103,-0.688943,-0.066445,0.947296,1.211151,0.001234,-0.081988,0.969025,1.239112,0.765131,-0.086299,0.918923,1.195827,0.852256,-0.048126,0.979210,1.208220,0.000000,-0.049366,0.922027,1.201446,0.890979,-0.081905,0.968208,1.238087,-0.086705,0.919900,1.196333,,,,-0.048746,0.921977,1.201139,0.210810,0.847282,1.871190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051203,0.977014,1.204416,,,,,,,,,,,,,,,,,,,,,
2635,43.916667,-0.720751,0.054628,-0.064829,-0.687991,-0.063126,0.947080,1.206333,0.000651,-0.078623,0.968868,1.234274,0.627719,-0.083158,0.918941,1.190809,0.606216,-0.044493,0.978830,1.203604,0.000000,-0.046229,0.921681,1.196645,0.813757,-0.078368,0.968355,1.233562,-0.083027,0.919262,1.190783,,,,-0.046033,0.921781,1.196469,0.210587,0.847618,1.871336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048034,0.976994,1.199460,,,,,,,,,,,,,,,,,,,,,
2636,43.933333,-0.718020,0.055423,-0.056797,-0.691484,-0.060583,0.947027,1.201814,0.000644,-0.075501,0.969230,1.229743,0.773668,-0.081139,0.919032,1.186723,0.863381,-0.041572,0.978510,1.198640,0.000000,-0.044119,0.921337,1.192150,0.903914,-0.075250,0.968737,1.229046,-0.081115,0.919344,1.186736,,,,-0.043969,0.921470,1.192018,0.210444,0.847888,1.871237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045127,0.976883,1.194910,,,,,,,,,,,,,,,,,,,,,
2637,43.950000,-0.714989,0.057032,-0.057647,-0.694417,-0.058769,0.947064,1.197785,0.000340,-0.073743,0.969525,1.225476,0.769427,-0.079324,0.918980,1.182856,0.857175,-0.039690,0.978485,1.194415,0.000000,-0.042318,0.921265,1.188392,0.889144,-0.073790,0.969421,1.225110,-0.079302,0.919266,1.182861,,,,-0.041993,0.921101,1.188062,0.210577,0.847751,1.871330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042439,0.976333,1.190462,,,,,,,,,,,,,,,,,,,,,
2638,43.966667,-0.714455,0.058240,-0.047182,-0.695655,-0.056611,0.946595,1.194018,0.001134,-0.070842,0.969329,1.221878,0.908120,-0.077823,0.918838,1.179401,0.904026,-0.037064,0.977694,1.190353,0.000000,-0.040714,0.920518,1.184439,0.947425,-0.070765,0.968499,1.220982,-0.078174,0.919660,1.179843,,,,-0.040191,0.920464,1.184241,0.210865,0.847429,1.871119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040451,0.975790,1.186553,,,,,,,,,,,,,,,,,,,,,
2639,43.983333,-0.711419,0.059576,-0.047530,-0.698623,-0.055313,0.946068,1.190517,0.000871,-0.069561,0.969064,1.218152,0.650488,-0.076550,0.918233,1.176084,0.647193,-0.035694,0.977095,1.186637,0.000000,-0.039449,0.919879,1.181194,0.813760,-0.069490,0.968429,1.217428,-0.076741,0.918673,1.176250,,,,-0.039135,0.919946,1.181114,0.210794,0.847436,1.871164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039039,0.975246,1.183069,,,,,,,,,,,,,,,,,,,,,
2640,44.000000,-0.712240,0.068368,-0.048778,-0.696894,-0.054086,0.945723,1.187867,0.001012,-0.068484,0.968751,1.215398,0.737494,-0.075406,0.918174,1.173013,0.773482,-0.034090,0.976558,1.184400,0.000000,-0.038366,0.919408,1.178655,0.850644,-0.068652,0.967929,1.214549,-0.075216,0.919002,1.173529,,,,-0.038233,0.919299,1.178449,0.210467,0.847883,1.871254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037980,0.974669,1.180277,,,,,,,,,,,,,,,,,,,,,
2641,44.016667,-0.713462,0.069538,-0.045829,-0.695727,-0.053207,0.945123,1.185484,0.001210,-0.067408,0.968122,1.213141,0.639000,-0.074715,0.917749,1.170578,0.707147,-0.033050,0.975861,1.182087,0.000000,-0.037655,0.918758,1.176131,0.887657,-0.067690,0.967147,1.212190,-0.074477,0.918743,1.171305,,,,-0.037532,0.918588,1.175883,0.210688,0.847760,1.871320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037216,0.974056,1.177695,,,,,,,,,,,,,,,,,,,,,
2642,44.033333,-0.703332,0.040016,-0.045826,-0.708254,-0.054011,0.943776,1.182416,0.001296,-0.067975,0.967174,1.209858,0.574137,-0.074995,0.915077,1.169373,0.639166,-0.035265,0.975134,1.177126,0.000000,-0.037808,0.917720,1.173306,0.870183,-0.067661,0.966766,1.209968,-0.074722,0.916971,1.168672,-0.037034,0.973659,1.175775,-0.037375,0.917527,1.173883,0.210573,0.847804,1.871288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,44.050000,-0.705300,0.039898,-0.054385,-0.705693,-0.054068,0.943648,1.180552,0.001254,-0.068653,0.966709,1.207956,0.819736,-0.074529,0.914762,1.167099,0.543088,-0.035661,0.975270,1.175662,0.504273,-0.037428,0.917852,1.171490,0.832641,-0.068683,0.966670,1.208428,-0.074162,0.916333,1.166548,-0.036953,0.973293,1.173909,-0.036932,0.917834,1.172016,0.210429,0.847796,1.871250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,44.066667,-0.695273,0.011398,-0.051726,-0.716791,-0.053282,0.942000,1.179163,0.001084,-0.067471,0.965459,1.206437,0.896986,-0.073277,0.912007,1.167559,0.599638,-0.036226,0.974043,1.172456,0.458782,-0.036153,0.916491,1.170201,0.793710,-0.067291,0.965487,1.206236,,,,-0.036460,0.972908,1.172442,-0.036007,0.917333,1.170082,0.210654,0.847751,1.871236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,44.083333,-0.707046,0.035867,-0.052840,-0.704278,-0.052114,0.942515,1.176974,0.001332,-0.066568,0.965406,1.204589,0.843694,-0.072571,0.913606,1.163564,0.000000,-0.033866,0.974227,1.172070,0.677336,-0.035449,0.916820,1.167673,0.673829,-0.066163,0.965095,1.204786,-0.072202,0.915339,1.162746,-0.035303,0.972507,1.170702,-0.035070,0.917014,1.168453,0.210822,0.847374,1.871217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,44.100000,-0.706362,0.038253,-0.050060,-0.705042,-0.051311,0.942516,1.175470,0.001502,-0.065579,0.965558,1.203056,0.833580,-0.071990,0.913739,1.162117,0.585903,-0.032831,0.974084,1.170505,0.470157,-0.034842,0.916683,1.166201,0.761762,-0.065131,0.965087,1.203178,-0.071786,0.915627,1.161492,-0.034289,0.972373,1.169129,-0.034389,0.916889,1.167104,0.210498,0.847966,1.871197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,44.116667,-0.712783,0.066611,-0.052981,-0.696201,-0.049635,0.942843,1.174756,0.000773,-0.064326,0.965721,1.202258,0.777883,-0.070666,0.915130,1.159799,0.528615,-0.029889,0.973851,1.171392,0.458575,-0.033658,0.916673,1.165575,0.722885,-0.064272,0.965143,1.201724,-0.070669,0.915679,1.160028,,,,-0.033489,0.916741,1.165609,0.210536,0.847841,1.871282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033252,0.972184,1.167819,,,,,,,,,,,,,,,,,,,,,
2648,44.133333,-0.714191,0.070790,-0.051899,-0.694425,-0.048633,0.943005,1.173654,0.000970,-0.063282,0.965846,1.201208,0.743082,-0.069794,0.915517,1.158465,0.816699,-0.028654,0.973888,1.170533,0.000000,-0.032802,0.916768,1.164409,0.895358,-0.063440,0.965019,1.200421,-0.069716,0.916345,1.159067,,,,-0.032622,0.916709,1.164301,0.213652,0.847613,1.873846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032472,0.972068,1.166430,,,,,,,,,,,,,,,,,,,,,
2649,44.150000,-0.713744,0.065698,-0.053033,-0.695299,-0.048248,0.942912,1.172292,0.000830,-0.062944,0.965697,1.199869,0.633295,-0.069253,0.915203,1.157290,0.725314,-0.028556,0.973960,1.168983,0.000000,-0.032241,0.916790,1.163026,0.901986,-0.062937,0.965061,1.199269,-0.069410,0.915672,1.157605,,,,-0.032030,0.916874,1.163033,0.210595,0.847646,1.871241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031983,0.972145,1.165311,,,,,,,,,,,,,,,,,,,,,
2650,44.166667,-0.714701,0.064877,-0.053205,-0.694380,-0.047661,0.942789,1.171038,0.000802,-0.062369,0.965479,1.198686,0.730334,-0.068633,0.915083,1.155984,0.785617,-0.028023,0.973877,1.167790,0.000000,-0.031619,0.916717,1.161692,0.868884,-0.062292,0.964848,1.198106,-0.068770,0.915486,1.156227,,,,-0.031455,0.916855,1.161747,0.210762,0.847519,1.871077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.031529,0.972254,1.164173,,,,,,,,,,,,,,,,,,,,,
2651,44.183333,-0.714038,0.065846,-0.051867,-0.695071,-0.047105,0.942758,1.169971,0.000890,-0.061720,0.965543,1.197590,0.732268,-0.068181,0.915099,1.154975,0.806020,-0.027363,0.973773,1.166662,0.000000,-0.031158,0.916616,1.160659,0.861455,-0.061637,0.964826,1.196932,-0.068296,0.915560,1.155281,,,,-0.031034,0.916768,1.160741,0.210567,0.847672,1.871373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030681,0.972001,1.162786,,,,,,,,,,,,,,,,,,,,,
2652,44.200000,-0.715260,0.068703,-0.051556,-0.693559,-0.046697,0.942464,1.168963,0.001390,-0.061316,0.965195,1.196625,0.688218,-0.067834,0.914957,1.153775,0.789165,-0.026813,0.973410,1.165854,0.000000,-0.030826,0.916295,1.159598,0.851075,-0.061237,0.963944,1.195547,-0.067977,0.915600,1.154228,,,,-0.030698,0.916491,1.159730,0.210858,0.847413,1.871195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030401,0.971871,1.161850,,,,,,,,,,,,,,,,,,,,,
2653,44.216667,-0.712795,0.069247,-0.054776,-0.695793,-0.047014,0.942277,1.168134,0.000773,-0.061850,0.965154,1.195557,0.492699,-0.067984,0.914598,1.153027,0.674334,-0.027210,0.973262,1.164913,0.000000,-0.031012,0.916092,1.159036,0.766759,-0.061877,0.964549,1.194996,-0.068069,0.915006,1.153330,,,,-0.030963,0.916181,1.159096,0.210759,0.847377,1.871215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030863,0.971590,1.161298,,,,,,,,,,,,,,,,,,,,,
2654,44.233333,-0.709468,0.043363,-0.054497,-0.701288,-0.048171,0.941014,1.166902,0.001665,-0.062802,0.963789,1.194520,0.735801,-0.068677,0.912378,1.152989,0.824677,-0.029617,0.972621,1.162497,0.000000,-0.031586,0.915267,1.157601,0.890769,-0.062228,0.962819,1.194455,-0.068463,0.914054,1.152552,-0.031278,0.971035,1.161072,-0.031439,0.915663,1.158709,0.210715,0.847351,1.871233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,44.250000,-0.697955,0.016214,-0.052464,-0.714034,-0.049020,0.939415,1.167375,0.001225,-0.063297,0.962727,1.194730,0.646503,-0.069082,0.909624,1.155372,0.526282,-0.031744,0.971421,1.161061,0.439941,-0.031956,0.913889,1.158336,0.662812,-0.063284,0.962612,1.194699,,,,-0.031911,0.970318,1.160975,-0.031991,0.915078,1.158462,0.210773,0.847271,1.871250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210008,-0.767606,1.820814,,,,,,,,,,,,,,,,,,
2656,44.266667,-0.698497,0.013727,-0.054385,-0.713411,-0.049977,0.938662,1.167414,0.001260,-0.064376,0.961847,1.194813,0.839714,-0.069863,0.908761,1.155390,0.000000,-0.032909,0.970784,1.161127,0.680951,-0.032762,0.913255,1.158327,0.583952,-0.064385,0.961798,1.194755,,,,-0.033070,0.969600,1.161187,-0.032786,0.914509,1.158355,0.210482,0.847787,1.871374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210142,-0.767691,1.820700,,,,,,,,,,,,,,,,,,
